,Unnamed: 0,Unnamed: 0.1,postcode,age_0_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85_plus,tot_P,both_par_os,both_par_aus,f_only_os,m_only_os,born_aus,born_os,diversity,suburb,lat,lon,diversity_std,age_diversity_std
1497,1497,1497,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,STUART MILL,-36.805748,143.286094,0.0038246240000000004,0.9949926935580536
1498,1498,1498,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,YAWONG HILLS,-36.470002,143.381591,0.0038246240000000004,0.9949926935580536
1499,1499,1499,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,TRAYNORS LAGOON,-36.57953300000001,142.981976,0.0038246240000000004,0.9949926935580536
1500,1500,1500,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,TULKARA,-36.943712,143.061809,0.0038246240000000004,0.9949926935580536
1501,1501,1501,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,KOOREH,-36.641341,143.384603,0.0038246240000000004,0.9949926935580536
1502,1502,1502,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,TOTTINGTON,-36.777057,143.121261,0.0038246240000000004,0.9949926935580536
1503,1503,1503,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,GRE GRE SOUTH,-36.678933,143.028991,0.0038246240000000004,0.9949926935580536
1504,1504,1504,3478,323,223,205,221,320,393,417,236,116,2456,0.091466083,0.83238512,0.042013129,0.034135667,0.9290718040000001,0.070928196,810.3886213999997,TANWOOD,-37.006265,143.387126,0.0038246240000000004,0.9949926935580536
1505,1505,1505,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LAEN NORTH,-36.382094,142.804115,0.002196032,0.9954790214831972
1506,1506,1506,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,RICH AVON,-36.444739,142.916181,0.002196032,0.9954790214831972
1507,1507,1507,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,RICH AVON WEST,-36.488443,142.836874,0.002196032,0.9954790214831972
1508,1508,1508,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LITCHFIELD,-36.296777,142.845319,0.002196032,0.9954790214831972
1509,1509,1509,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,CORACK EAST,-36.17753,143.038318,0.002196032,0.9954790214831972
1510,1510,1510,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,RICH AVON EAST,-36.51331,142.88763400000005,0.002196032,0.9954790214831972
1511,1511,1511,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LAWLER,-36.378438,142.74228,0.002196032,0.9954790214831972
1512,1512,1512,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,SWANWATER WEST,-36.512366,143.02608500000005,0.002196032,0.9954790214831972
1513,1513,1513,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LAEN EAST,-36.395951000000004,142.893872,0.002196032,0.9954790214831972
1514,1514,1514,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LAEN,-36.452296000000004,142.78034399999999,0.002196032,0.9954790214831972
1515,1515,1515,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,COPE COPE,-36.470318,143.068595,0.002196032,0.9954790214831972
1516,1516,1516,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,JEFFCOTT,-36.350941999999996,143.112537,0.002196032,0.9954790214831972
1517,1517,1517,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,BANYENONG,-36.264615,143.080898,0.002196032,0.9954790214831972
1518,1518,1518,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,BOOLITE,-36.34364,142.65012,0.002196032,0.9954790214831972
1519,1519,1519,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,AREEGRA,-36.236565,142.687307,0.002196032,0.9954790214831972
1520,1520,1520,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,CORACK,-36.171602,143.04023600000005,0.002196032,0.9954790214831972
1521,1521,1521,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,JEFFCOTT NORTH,-36.28673,143.109711,0.002196032,0.9954790214831972
1522,1522,1522,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,CARRON,-36.292384999999996,142.739051,0.002196032,0.9954790214831972
1523,1523,1523,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,GIL GIL,-36.322142,143.034902,0.002196032,0.9954790214831972
1524,1524,1524,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,LAKE BULOKE,-36.202162,142.985275,0.002196032,0.9954790214831972
1525,1525,1525,3480,313,178,122,169,228,290,256,178,106,1856,0.07402837799999999,0.86674892,0.03331277,0.025909932000000004,0.9429797670000001,0.057020233,465.3109192,DONALD,-36.37066,142.982457,0.002196032,0.9954790214831972
1526,1526,1526,3482,27,18,11,16,27,20,36,12,3,164,0.131386861,0.817518248,0.02919708,0.02189781,0.8920863309999999,0.107913669,75.47080292,WATCHEM WEST,-36.187579,142.759352,0.000356184,0.9764514094895413
1527,1527,1527,3482,27,18,11,16,27,20,36,12,3,164,0.131386861,0.817518248,0.02919708,0.02189781,0.8920863309999999,0.107913669,75.47080292,WARMUR,-36.128125,142.81005,0.000356184,0.9764514094895413
1528,1528,1528,3482,27,18,11,16,27,20,36,12,3,164,0.131386861,0.817518248,0.02919708,0.02189781,0.8920863309999999,0.107913669,75.47080292,MASSEY,-36.226051,142.85993100000005,0.000356184,0.9764514094895413
1529,1529,1529,3482,27,18,11,16,27,20,36,12,3,164,0.131386861,0.817518248,0.02919708,0.02189781,0.8920863309999999,0.107913669,75.47080292,WATCHEM,-36.148917,142.85896499999996,0.000356184,0.9764514094895413
1530,1530,1530,3482,27,18,11,16,27,20,36,12,3,164,0.131386861,0.817518248,0.02919708,0.02189781,0.8920863309999999,0.107913669,75.47080292,MORTON PLAINS,-36.082429,142.88288799999995,0.000356184,0.9764514094895413
1531,1531,1531,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,BIRCHIP,-35.98077100000001,142.917843,0.001299518,0.9917751247389123
1532,1532,1532,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,KARYRIE,-35.902049,142.869123,0.001299518,0.9917751247389123
1533,1533,1533,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,BALLAPUR,-35.979172,142.74793400000001,0.001299518,0.9917751247389123
1534,1534,1534,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,KINNABULLA,-35.899008,142.795867,0.001299518,0.9917751247389123
1535,1535,1535,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,MARLBED,-35.82089699999999,142.849932,0.001299518,0.9917751247389123
1536,1536,1536,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,JIL JIL,-35.83495900000001,142.992658,0.001299518,0.9917751247389123
1537,1537,1537,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,NARRAPORT,-36.02709799999999,143.061288,0.001299518,0.9917751247389123
1538,1538,1538,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,BIRCHIP WEST,-36.013841,142.82184099999995,0.001299518,0.9917751247389123
1539,1539,1539,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,WHIRILY,-35.922694,142.98658899999995,0.001299518,0.9917751247389123
1540,1540,1540,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,CURYO,-35.823165,142.796611,0.001299518,0.9917751247389123
1541,1541,1541,3483,166,92,95,75,125,105,134,74,32,889,0.08760951199999999,0.853566959,0.018773467,0.040050063,0.930730479,0.069269521,275.3510638,REEDY DAM,-35.964847999999996,142.63356299999995,0.001299518,0.9917751247389123
1542,1542,1542,3485,40,28,10,32,40,56,52,30,4,302,0.105072464,0.793478261,0.047101449000000004,0.054347825999999995,0.910394265,0.089605735,125.46739129999999,WILLANGIE,-35.719378999999996,142.796561,0.000592143,0.97495722048607
1543,1543,1543,3485,40,28,10,32,40,56,52,30,4,302,0.105072464,0.793478261,0.047101449000000004,0.054347825999999995,0.910394265,0.089605735,125.46739129999999,WATCHUPGA,-35.75805300000001,142.70845500000001,0.000592143,0.97495722048607
1544,1544,1544,3485,40,28,10,32,40,56,52,30,4,302,0.105072464,0.793478261,0.047101449000000004,0.054347825999999995,0.910394265,0.089605735,125.46739129999999,BANYAN,-35.635088,142.76611599999995,0.000592143,0.97495722048607
1545,1545,1545,3485,40,28,10,32,40,56,52,30,4,302,0.105072464,0.793478261,0.047101449000000004,0.054347825999999995,0.910394265,0.089605735,125.46739129999999,WOOMELANG,-35.680879,142.666099,0.000592143,0.97495722048607
1546,1546,1546,3488,19,11,4,5,19,27,12,8,0,115,0.031578947,0.936842105,0.031578947,0.0,0.922330097,0.077669903,40.14210526,SPEED,-35.400818,142.44027,0.00018945,0.9420084357617657
1547,1547,1547,3488,19,11,4,5,19,27,12,8,0,115,0.031578947,0.936842105,0.031578947,0.0,0.922330097,0.077669903,40.14210526,TURRIFF EAST,-35.445806,142.58830600000005,0.00018945,0.9420084357617657
1548,1548,1548,3489,3,0,13,0,9,11,12,0,0,57,0.0,0.9411764709999999,0.05882352900000001,0.0,0.923076923,0.076923077,20.08823529,TEMPY,-35.344581,142.476178,9.48063e-05,0.8634422822498801
1549,1549,1549,3490,180,115,95,116,168,235,198,106,84,1293,0.073316283,0.8687127020000001,0.038363171,0.019607843,0.951598963,0.048401037,280.30690539999995,KULWIN,-35.066719,142.65576399999995,0.0013229070000000001,0.9943058378573904
1550,1550,1550,3490,180,115,95,116,168,235,198,106,84,1293,0.073316283,0.8687127020000001,0.038363171,0.019607843,0.951598963,0.048401037,280.30690539999995,BOINKA,-35.199697,141.600652,0.0013229070000000001,0.9943058378573904
1551,1551,1551,3490,180,115,95,116,168,235,198,106,84,1293,0.073316283,0.8687127020000001,0.038363171,0.019607843,0.951598963,0.048401037,280.30690539999995,TORRITA,-35.135490000000004,141.905953,0.0013229070000000001,0.9943058378573904
1552,1552,1552,3490,180,115,95,116,168,235,198,106,84,1293,0.073316283,0.8687127020000001,0.038363171,0.019607843,0.951598963,0.048401037,280.30690539999995,TUTYE,-35.214904,141.498506,0.0013229070000000001,0.9943058378573904
1553,1553,1553,3490,180,115,95,116,168,235,198,106,84,1293,0.073316283,0.8687127020000001,0.038363171,0.019607843,0.951598963,0.048401037,280.30690539999995,OUYEN,-35.072165000000005,142.318876,0.0013229070000000001,0.9943058378573904
1554,1554,1554,3491,26,16,8,7,22,20,19,7,3,133,0.050847458,0.9152542370000001,0.033898305,0.0,0.9,0.1,60.20338983,PATCHEWOLLOCK,-35.382896,142.1895,0.00028413,0.9708726531217758
1555,1555,1555,3494,99,91,96,79,109,125,51,9,6,663,0.227191413,0.7191413240000001,0.021466905,0.032200358,0.791666667,0.208333333,600.7620751000002,IRAAK,-34.429715,142.353874,0.002835293,0.9673819718354962
1556,1556,1556,3494,99,91,96,79,109,125,51,9,6,663,0.227191413,0.7191413240000001,0.021466905,0.032200358,0.791666667,0.208333333,600.7620751000002,CARWARP,-34.457991,142.23081100000005,0.002835293,0.9673819718354962
1557,1557,1557,3494,99,91,96,79,109,125,51,9,6,663,0.227191413,0.7191413240000001,0.021466905,0.032200358,0.791666667,0.208333333,600.7620751000002,COLIGNAN,-34.52924,142.36671,0.002835293,0.9673819718354962
1558,1558,1558,3494,99,91,96,79,109,125,51,9,6,663,0.227191413,0.7191413240000001,0.021466905,0.032200358,0.791666667,0.208333333,600.7620751000002,NANGILOC,-34.474154,142.359892,0.002835293,0.9673819718354962
1559,1559,1559,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,MERRINEE,-34.369766,141.812102,0.010526803999999999,0.9843022574794126
1560,1560,1560,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,CULLULLERAINE,-34.278196,141.597777,0.010526803999999999,0.9843022574794126
1561,1561,1561,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,MERINGUR,-34.39048,141.338808,0.010526803999999999,0.9843022574794126
1562,1562,1562,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,NEDS CORNER,-34.274805,141.263471,0.010526803999999999,0.9843022574794126
1563,1563,1563,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,RED CLIFFS,-34.308353000000004,142.186534,0.010526803999999999,0.9843022574794126
1564,1564,1564,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,SUNNYCLIFFS,-34.28754,142.191911,0.010526803999999999,0.9843022574794126
1565,1565,1565,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,CARDROSS,-34.292017,142.14546299999995,0.010526803999999999,0.9843022574794126
1566,1566,1566,3496,1209,723,677,687,875,938,622,326,159,6224,0.12385073,0.794303227,0.050838290999999994,0.031007752000000006,0.919217533,0.080782467,2230.494321,WERRIMULL,-34.387209999999996,141.59704399999995,0.010526803999999999,0.9843022574794126
1567,1567,1567,3498,1063,679,515,625,822,714,537,279,94,5325,0.142507146,0.7776643529999999,0.050224581,0.02960392,0.9134812990000001,0.08651870099999999,2105.5472640000007,IRYMPLE,-34.234604,142.181724,0.009937116999999999,0.9806441757287823
1568,1568,1568,3500,6143,4172,4474,3781,3960,3951,3319,2035,904,32738,0.199213052,0.7203622670000001,0.048777179000000004,0.031647502,0.85410664,0.14589336,21520.71828,MILDURA EAST,-34.203319,142.17039,0.101566893,0.9895643995055212
1569,1569,1569,3500,6143,4172,4474,3781,3960,3951,3319,2035,904,32738,0.199213052,0.7203622670000001,0.048777179000000004,0.031647502,0.85410664,0.14589336,21520.71828,MILDURA WEST,-34.203319,142.17039,0.101566893,0.9895643995055212
1570,1570,1570,3500,6143,4172,4474,3781,3960,3951,3319,2035,904,32738,0.199213052,0.7203622670000001,0.048777179000000004,0.031647502,0.85410664,0.14589336,21520.71828,MILDURA,-34.181714,142.163072,0.101566893,0.9895643995055212
1571,1571,1571,3501,439,238,153,254,302,295,155,73,13,1941,0.134254144,0.7889502759999999,0.040883978,0.035911602,0.927536232,0.072463768,650.5179558,NICHOLS POINT,-34.214151,142.186812,0.003070115,0.9624222358115372
1572,1572,1572,3501,439,238,153,254,302,295,155,73,13,1941,0.134254144,0.7889502759999999,0.040883978,0.035911602,0.927536232,0.072463768,650.5179558,MILDURA SOUTH,-34.244732,142.090351,0.003070115,0.9624222358115372
1573,1573,1573,3501,439,238,153,254,302,295,155,73,13,1941,0.134254144,0.7889502759999999,0.040883978,0.035911602,0.927536232,0.072463768,650.5179558,MILDURA CENTRE PLAZA,-34.207114000000004,142.136298,0.003070115,0.9624222358115372
1574,1574,1574,3501,439,238,153,254,302,295,155,73,13,1941,0.134254144,0.7889502759999999,0.040883978,0.035911602,0.927536232,0.072463768,650.5179558,HATTAH,-34.850899,142.32763400000005,0.003070115,0.9624222358115372
1575,1575,1575,3501,439,238,153,254,302,295,155,73,13,1941,0.134254144,0.7889502759999999,0.040883978,0.035911602,0.927536232,0.072463768,650.5179558,KOORLONG,-34.264174,142.096554,0.003070115,0.9624222358115372
1576,1576,1576,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,CABARITA,-34.197773,142.084141,0.006986873,0.9850460999094973
1577,1577,1577,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,YELTA,-34.149578000000005,141.97868200000005,0.006986873,0.9850460999094973
1578,1578,1578,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,MERBEIN,-34.167929,142.06086100000005,0.006986873,0.9850460999094973
1579,1579,1579,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,MERBEIN WEST,-34.166774,142.007289,0.006986873,0.9850460999094973
1580,1580,1580,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,WARGAN,-34.264274,141.954205,0.006986873,0.9850460999094973
1581,1581,1581,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,BIRDWOODTON,-34.19768,142.057629,0.006986873,0.9850460999094973
1582,1582,1582,3505,930,585,451,541,725,687,508,275,125,4832,0.107838695,0.8221567740000001,0.044177617,0.025826914,0.932078935,0.067921065,1480.428523,MERBEIN SOUTH,-34.215641999999995,142.024463,0.006986873,0.9850460999094973
1583,1583,1583,3506,0,8,3,0,7,3,4,4,0,36,0.0,1.0,0.0,0.0,0.9032258059999999,0.09677419400000001,15.0,COWANGIE,-35.27579,141.399006,7.07924e-05,0.9136072119171258
1584,1584,1584,3507,31,15,7,10,21,26,33,12,7,158,0.063829787,0.893617021,0.021276596000000002,0.021276596000000002,0.95,0.05,35.25531915,WALPEUP,-35.191803,142.02364,0.00016638700000000002,0.9716843894496282
1585,1585,1585,3509,39,13,15,33,24,43,25,21,8,233,0.047393365,0.8909952609999999,0.033175355,0.028436019,0.966183575,0.033816425,35.23459716,LINGA,-35.173454,141.69254899999999,0.00016628900000000002,0.9819367139099806
1586,1586,1586,3509,39,13,15,33,24,43,25,21,8,233,0.047393365,0.8909952609999999,0.033175355,0.028436019,0.966183575,0.033816425,35.23459716,UNDERBOOL,-35.169799,141.80898100000005,0.00016628900000000002,0.9819367139099806
1587,1587,1587,3512,75,24,30,40,47,74,39,31,9,371,0.064139942,0.8717201170000001,0.034985423,0.029154519,0.942598187,0.057401812999999996,95.28862974,MURRAYVILLE,-35.262387,141.183321,0.00044971400000000004,0.9746701009213301
1588,1588,1588,3512,75,24,30,40,47,74,39,31,9,371,0.064139942,0.8717201170000001,0.034985423,0.029154519,0.942598187,0.057401812999999996,95.28862974,CARINA,-35.218149,141.090483,0.00044971400000000004,0.9746701009213301
1589,1589,1589,3515,488,203,333,234,243,242,155,49,6,1944,0.079275198,0.843148358,0.045866365,0.031710079,0.9359410429999999,0.064058957,565.3541903,MARONG,-36.736592,144.132572,0.002668186,0.9529944074813709
1590,1590,1590,3515,488,203,333,234,243,242,155,49,6,1944,0.079275198,0.843148358,0.045866365,0.031710079,0.9359410429999999,0.064058957,565.3541903,WILSONS HILL,-36.724153,144.10077900000005,0.002668186,0.9529944074813709
1591,1591,1591,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,YARRABERB,-36.603623999999996,144.062812,0.0005676619999999999,0.9871674150151082
1592,1592,1592,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,DERBY,-36.64949,144.01720600000004,0.0005676619999999999,0.9871674150151082
1593,1593,1593,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,BRIDGEWATER ON LODDON,-36.601351,143.941051,0.0005676619999999999,0.9871674150151082
1594,1594,1594,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,LEICHARDT,-36.691491,144.075949,0.0005676619999999999,0.9871674150151082
1595,1595,1595,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,BRIDGEWATER NORTH,-36.524665999999996,143.996272,0.0005676619999999999,0.9871674150151082
1596,1596,1596,3516,120,76,56,74,94,113,86,43,18,694,0.057507987,0.8706070290000001,0.044728435,0.02715655,0.961227787,0.038772213,120.2803514,BRIDGEWATER,-36.593021,143.924643,0.0005676619999999999,0.9871674150151082
1597,1597,1597,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,JARKLIN,-36.269461,143.96666499999995,0.002314477,0.9929239348289645
1598,1598,1598,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,GLENALBYN,-36.508435999999996,143.764881,0.002314477,0.9929239348289645
1599,1599,1599,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,INGLEWOOD,-36.576463000000004,143.868955,0.002314477,0.9929239348289645
1600,1600,1600,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,BEARS LAGOON,-36.298881,143.915229,0.002314477,0.9929239348289645
1601,1601,1601,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,SERPENTINE,-36.412546999999996,143.974416,0.002314477,0.9929239348289645
1602,1602,1602,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,SALISBURY WEST,-36.517569,143.92336799999995,0.002314477,0.9929239348289645
1603,1603,1603,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,BRENANAH,-36.566388,143.707293,0.002314477,0.9929239348289645
1604,1604,1604,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,KINGOWER,-36.608608000000004,143.7543,0.002314477,0.9929239348289645
1605,1605,1605,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,RHEOLA,-36.651471,143.699164,0.002314477,0.9929239348289645
1606,1606,1606,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,POWLETT PLAINS,-36.437652,143.899053,0.002314477,0.9929239348289645
1607,1607,1607,3517,222,120,101,148,196,240,200,139,60,1421,0.103896104,0.831980519,0.038149351,0.025974026,0.920389927,0.079610073,490.4078734,KURTING,-36.53964000000001,143.811981,0.002314477,0.9929239348289645
1608,1608,1608,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,BORUNG,-36.291375,143.751749,0.002645491,0.9752126238528468
1609,1609,1609,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,NINE MILE,-36.421098,143.459744,0.002645491,0.9752126238528468
1610,1610,1610,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,RICHMOND PLAINS,-36.391689,143.44639899999999,0.002645491,0.9752126238528468
1611,1611,1611,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,KURRACA WEST,-36.504624,143.556361,0.002645491,0.9752126238528468
1612,1612,1612,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,WOOLSHED FLAT,-36.331249,143.660601,0.002645491,0.9752126238528468
1613,1613,1613,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,FERNIHURST,-36.240301,143.867439,0.002645491,0.9752126238528468
1614,1614,1614,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,WOOSANG,-36.345755,143.470856,0.002645491,0.9752126238528468
1615,1615,1615,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,BERRIMAL,-36.501478999999996,143.456459,0.002645491,0.9752126238528468
